Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings	Real
2604284	57162	510	90	7	3.0	0	0.0	0.07777777777777778	0	0	0
3528390	1645759	67	4	12	4.0	0	0.0	3.0	0	0	0
3294020	3615545	73	65	8	3.0	0	0.0	0.12307692307692308	0	0	0
4536530	2402992	17	51	14	3.0	0	0.0	0.27450980392156865	0	0	0
4226911	2002256	49	8	86	3.0	0	0.0	10.75	0	0	0
738638	2339782	0	152	196	inf	0		1.2894736842105263	0	0	0
4744009	3973488	657	7	8	3.0	0	0.0	1.1428571428571428	0	0	0
3064046	1520667	49	3	17	3.0	0	0.0	5.666666666666667	0	0	0
3956129	192395	93	32	59	3.0	0	0.0	1.84375	0	0	0
1795537	3945841	277	40	361	2.0	6	0.021660649819494584	9.025	3	2	0
2015545	2216375	59	46	633	3.0	0	0.0	13.76086956521739	0	0	0
3375012	4263285	153	27	92	2.0	0	0.0	3.4074074074074074	1	0	0
4853007	3483305	200	274	860	2.0	0	0.0	3.1386861313868613	1	0	0
2047624	2991072	0	43	320	inf	0		7.441860465116279	0	0	0
1889136	715432	0	256	4	inf	0		0.015625	0	0	0
1715863	1145712	52	16	71	3.0	0	0.0	4.4375	0	0	0
3062217	3624714	114	15	826	2.0	0	0.0	55.06666666666667	2	0	0
4677853	1181780	164	112	217	2.0	0	0.0	1.9375	9	0	0
1195457	2979088	153	21	2	2.0	0	0.0	0.09523809523809523	1	0	0
2945264	2508440	1524	28	3	3.0	0	0.0	0.10714285714285714	0	0	0
652259	3522469	964	59	1	3.0	0	0.0	0.01694915254237288	0	0	0
3752172	1205527	290	115	95	3.0	0	0.0	0.8260869565217391	0	0	0
3333	2117373	653	37	19	3.0	0	0.0	0.5135135135135135	0	0	0
2614076	2922178	71	17	3	3.0	0	0.0	0.17647058823529413	0	0	0
1602020	3164759	192	15	9	3.0	0	0.0	0.6	0	0	0
4729002	1544168	523	15	114	3.0	3	0.0057361376673040155	7.6	0	0	0
557514	2641820	122	85	251	3.0	0	0.0	2.9529411764705884	0	0	0
2802612	1161567	341	79	123	3.0	0	0.0	1.5569620253164558	0	0	0
228353	4858812	1883	73	36	3.0	0	0.0	0.4931506849315068	0	0	0
2854744	4648601	1158	92	258	2.0	0	0.0	2.8043478260869565	5	0	0
314766	1204268	39	11	163	2.0	0	0.0	14.818181818181818	1	0	0
172361	2963448	495	82	28	3.0	0	0.0	0.34146341463414637	0	0	0
2714879	2208689	12	1	298	3.0	0	0.0	298.0	0	0	0
4279424	1423429	948	293	6	3.0	0	0.0	0.020477815699658702	0	0	0
349979	2718230	34	10	417	2.0	9	0.2647058823529412	41.7	4	5	0
3645759	3964113	144	17	22	3.0	0	0.0	1.2941176470588236	0	0	0
3959546	1287637	2002	233	3	3.0	0	0.0	0.012875536480686695	0	0	0
2207325	415824	1848	200	3	5.0	0	0.0	0.015	0	0	0
3437949	4619719	34	3	10	3.0	0	0.0	3.3333333333333335	0	0	0
2535669	3570603	168	7	52	2.0	3	0.017857142857142856	7.428571428571429	1	0	0
3338434	2683808	2138	124	9	3.0	0	0.0	0.07258064516129033	0	0	0
2299939	3786716	107	463	1	4.0	0	0.0	0.0021598272138228943	0	0	0
3327370	892035	142	18	6	3.0	0	0.0	0.3333333333333333	0	0	0
924437	2127314	38	242	790	3.0	0	0.0	3.2644628099173554	0	0	0
3825502	2475725	235	62	17	2.0	0	0.0	0.27419354838709675	1	0	0
3703225	4318971	631	92	55	2.0	0	0.0	0.5978260869565217	1	0	0
127069	1764440	69	26	180	2.0	0	0.0	6.923076923076923	6	0	0
2844674	1120944	86	10	838	2.0	0	0.0	83.8	2	0	0
1260520	2470129	22	1	3	4.0	0	0.0	3.0	0	0	0
4307412	2353305	362	53	274	2.0	0	0.0	5.169811320754717	1	0	0
976289	3860873	51	71	37	3.0	3	0.058823529411764705	0.5211267605633803	0	2	0
2070980	2914734	73	140	184	2.0	0	0.0	1.3142857142857143	1	0	0
518297	3411803	74	255	157	3.0	0	0.0	0.615686274509804	0	9	0
4338006	2234975	652	63	14	2.0	0	0.0	0.2222222222222222	1	0	0
1707382	1163700	231	20	270	3.0	0	0.0	13.5	0	0	0
2945040	22189	95	1	125	3.0	0	0.0	125.0	0	0	0
3866209	2391752	2902	449	1458	2.0	8	0.0027567195037904893	3.247216035634744	102	2	0
4206379	2291358	40	4	10	3.0	0	0.0	2.5	0	0	0
1217312	545469	339	32	56	3.0	0	0.0	1.75	0	0	0
3398118	186281	1466	49	14	3.0	0	0.0	0.2857142857142857	0	0	0
3009387	1670536	12	8	1	4.0	0	0.0	0.125	0	0	0
2385155	683329	443	100	137	2.0	0	0.0	1.37	1	0	0
3155346	4071194	3132	207	285	2.0	0	0.0	1.3768115942028984	37	0	0
4671154	3946789	23	7	261	3.0	1	0.043478260869565216	37.285714285714285	0	1	0
3389066	1207256	55	6	6	3.0	0	0.0	1.0	0	0	0
302309	780060	773	59	2	4.0	0	0.0	0.03389830508474576	0	0	0
3056344	58593	62	284	109	3.0	0	0.0	0.38380281690140844	0	0	0
2982515	1982992	177	47	67	2.0	0	0.0	1.425531914893617	5	0	0
942907	3449911	66	29	588	2.0	1	0.015151515151515152	20.275862068965516	1	0	0
1504506	2766550	1317	551	862	2.0	0	0.0	1.5644283121597096	16	0	0
1449761	2303834	1370	66	2	3.0	0	0.0	0.030303030303030304	0	0	0
1457985	4226284	0	10	755	inf	0		75.5	0	0	0
4636722	2289920	570	86	29	3.0	0	0.0	0.3372093023255814	0	0	0
2425587	1905203	209	13	158	2.0	0	0.0	12.153846153846153	1	0	0
1828424	3372601	278	89	30	2.0	0	0.0	0.33707865168539325	3	0	0
3786655	4471573	63	6	1218	3.0	0	0.0	203.0	0	0	0
2335227	3465802	38	12	3	3.0	0	0.0	0.25	0	0	0
1859013	4560695	269	142	58	2.0	0	0.0	0.4084507042253521	2	0	0
1204965	1118440	388	101	786	2.0	0	0.0	7.782178217821782	3	0	0
1595859	4702792	94	34	4	4.0	0	0.0	0.11764705882352941	0	0	0
1623648	3548246	183	34	10	3.0	0	0.0	0.29411764705882354	0	0	0
2225457	2680263	54	7	29	3.0	0	0.0	4.142857142857143	0	0	0
2042461	219178	78	23	70	2.0	0	0.0	3.0434782608695654	1	0	0
4835579	4134116	429	60	3	3.0	0	0.0	0.05	0	0	0
2263130	2278507	14044	712	1	3.0	0	0.0	0.0014044943820224719	0	0	0
4439662	2286612	148	27	26	3.0	0	0.0	0.9629629629629629	0	0	0
1807500	850129	32	11	266	2.0	2	0.0625	24.181818181818183	3	0	0
4302075	3414168	168	17	655	2.0	2	0.011904761904761904	38.529411764705884	9	1	0
2365051	3593098	436	118	1	5.0	0	0.0	0.00847457627118644	0	0	0
1855999	4338371	507	68	190	3.0	0	0.0	2.7941176470588234	0	0	0
1145179	3085172	133	50	16	3.0	0	0.0	0.32	0	0	0
2636517	3114162	91	8	16	3.0	0	0.0	2.0	0	0	0
4357854	4267409	2963	300	9	2.0	0	0.0	0.03	2	0	0
3277539	1010143	986	147	114	2.0	0	0.0	0.7755102040816326	2	0	0
1092045	2380178	9361	242	42	2.0	0	0.0	0.17355371900826447	1	0	0
1589189	3828908	122	15	30	3.0	0	0.0	2.0	0	0	0
2650016	4078872	64	123	6	5.0	0	0.0	0.04878048780487805	0	0	0
1296675	2970580	151	44	1	5.0	0	0.0	0.022727272727272728	0	0	0
4013601	1360734	14886	653	27	3.0	0	0.0	0.04134762633996937	0	0	0
459115	180733	757	75	8	3.0	0	0.0	0.10666666666666667	0	0	0
232646	3112608	1741	321	1	3.0	0	0.0	0.003115264797507788	0	0	0
1258587	4801182	6	164	354	3.0	0	0.0	2.158536585365854	0	0	0
1766470	4143528	311	7	1	3.0	0	0.0	0.14285714285714285	0	0	0
1869153	3793135	237	53	3	3.0	0	0.0	0.05660377358490566	0	0	0
939638	358794	590	67	1	5.0	0	0.0	0.014925373134328358	0	0	0
3240322	1282391	25	5	377	2.0	0	0.0	75.4	1	0	0
3836917	999919	0	194	63	inf	0		0.3247422680412371	0	0	0
1436210	4845185	75	36	261	3.0	0	0.0	7.25	0	0	0
2627841	1309301	12342	418	12	2.0	0	0.0	0.028708133971291867	3	0	0
3586042	3979039	148	20	1	3.0	0	0.0	0.05	0	0	0
530905	1311522	226	15	83	2.0	0	0.0	5.533333333333333	2	0	0
4205424	1156288	157	96	1	4.0	0	0.0	0.010416666666666666	0	0	0
3777846	4583341	495	99	7	2.0	0	0.0	0.0707070707070707	3	0	0
1493930	2924097	42	6	31	3.0	0	0.0	5.166666666666667	0	0	0
4680723	2040186	961	69	10	3.0	0	0.0	0.14492753623188406	0	0	0
2662609	1950061	351	16	2	3.0	0	0.0	0.125	0	0	0
791450	428572	165	27	27	3.0	0	0.0	1.0	0	0	0
3439422	2924393	383	104	63	2.0	0	0.0	0.6057692307692307	3	0	0
3962680	4579863	36	2	5	3.0	0	0.0	2.5	0	0	0
4550069	3425111	45	14	5	3.0	0	0.0	0.35714285714285715	0	0	0
978445	1297135	73	8	1	4.0	0	0.0	0.125	0	0	0
4836679	4737522	317	446	111	3.0	0	0.0	0.24887892376681614	0	0	0
402165	2933498	51	39	255	2.0	0	0.0	6.538461538461538	1	0	0
2259030	2973764	122	15	126	3.0	0	0.0	8.4	0	0	0
431769	4278459	231	89	181	2.0	0	0.0	2.033707865168539	1	0	0
4246803	1478080	4	5	593	inf	0	0.0	118.6	0	0	0
1371729	1807012	165	19	21	2.0	0	0.0	1.105263157894737	1	0	0
4502661	1977973	17	3	19	3.0	0	0.0	6.333333333333333	0	0	0
1935430	3925270	81	6	96	4.0	0	0.0	16.0	0	0	0
4844515	2752443	923	242	10	3.0	0	0.0	0.04132231404958678	0	0	0
2788949	1230363	1950	134	9	2.0	0	0.0	0.06716417910447761	1	0	0
3149421	1061026	530	37	1	4.0	0	0.0	0.02702702702702703	0	0	0
2634220	1380835	62	20	3	3.0	0	0.0	0.15	0	0	0
4310913	4471927	244	16	39	3.0	0	0.0	2.4375	0	0	0
2545211	1247872	98	80	3	3.0	0	0.0	0.0375	0	0	0
1167749	2718759	42	18	3	4.0	0	0.0	0.16666666666666666	0	0	0
300785	4238478	10	4	57	3.0	0	0.0	14.25	0	0	0
379662	3520080	430	19	33	3.0	0	0.0	1.736842105263158	0	0	0
2919455	1918131	28	57	78	4.0	0	0.0	1.368421052631579	0	0	0
4836036	921528	501	73	86	3.0	0	0.0	1.178082191780822	0	0	0
89251	3319374	319	16	28	2.0	0	0.0	1.75	1	0	0
902666	209126	53	18	1	4.0	0	0.0	0.05555555555555555	0	0	0
2191505	2406061	0	2	135	inf	0		67.5	0	0	0
3320993	2108701	14	2	4	4.0	0	0.0	2.0	0	0	0
4008986	978868	98	27	2	4.0	0	0.0	0.07407407407407407	0	0	0
1547160	4227688	57	3	1	4.0	0	0.0	0.3333333333333333	0	0	0
1822076	1682784	8	7	19	4.0	0	0.0	2.7142857142857144	0	0	0
1670500	475968	462	143	1	4.0	0	0.0	0.006993006993006993	0	0	0
4221623	308868	187	92	35	3.0	0	0.0	0.3804347826086957	0	0	0
4676944	4321002	1314	35	18	3.0	1	0.00076103500761035	0.5142857142857142	0	0	0
4439803	2654333	530	85	1381	2.0	0	0.0	16.24705882352941	1	0	0
4865875	365797	107	89	46	3.0	0	0.0	0.5168539325842697	0	0	0
537240	1874311	779	131	1	4.0	0	0.0	0.007633587786259542	0	0	0
3873768	2212444	35426	449	66	2.0	0	0.0	0.14699331848552338	4	0	0
4230350	922751	81	4	2	4.0	0	0.0	0.5	0	0	0
1393329	709981	445	374	1	4.0	0	0.0	0.00267379679144385	0	0	0
50129	1991303	36	134	8	3.0	0	0.0	0.05970149253731343	0	0	0
4072323	1106148	194	144	2	4.0	0	0.0	0.013888888888888888	0	0	0
773052	3926867	640	53	1	3.0	0	0.0	0.018867924528301886	0	0	0
2265763	4762204	120	68	2239	2.0	15	0.125	32.9264705882353	24	11	0
2642966	184667	3	3	13	inf	0	0.0	4.333333333333333	0	0	0
3742930	844899	22242	410	127	2.0	0	0.0	0.3097560975609756	62	0	0
1979523	526435	2	87	7	inf	0	0.0	0.08045977011494253	0	0	0
564283	3454055	61	52	2914	2.0	0	0.0	56.03846153846154	6	0	0
2571318	2353305	1318	80	274	2.0	0	0.0	3.425	2	0	0
2435106	2654333	335	73	1381	3.0	0	0.0	18.91780821917808	0	0	0
2886881	2996091	634	168	3	3.0	0	0.0	0.017857142857142856	0	0	0
4744670	1966657	72	8	218	2.0	0	0.0	27.25	1	0	0
4747661	1102173	4377	436	19	3.0	0	0.0	0.04357798165137615	0	0	0
4098498	120973	92	24	45	3.0	0	0.0	1.875	0	0	0
4537248	3879599	53	10	6	4.0	0	0.0	0.6	0	0	0
2824221	2869022	219	39	109	3.0	0	0.0	2.7948717948717947	0	0	0
1620797	2803550	801	14	2	3.0	0	0.0	0.14285714285714285	0	0	0
120964	3901441	36	384	4	4.0	0	0.0	0.010416666666666666	0	0	0
4310913	666148	244	16	598	2.0	0	0.0	37.375	1	0	0
4153654	4710604	366	56	664	2.0	0	0.0	11.857142857142858	4	0	0
1708868	1501265	1	3	54	3.0	0	0.0	18.0	0	1	0
4641292	2826512	51	9	14	3.0	0	0.0	1.5555555555555556	0	0	0
1803007	3292804	1999	90	41	2.0	0	0.0	0.45555555555555555	5	0	0
3394238	2827436	293	103	882	2.0	46	0.15699658703071673	8.563106796116505	14	27	0
3196597	1512892	156	1	20	3.0	0	0.0	20.0	0	0	0
3873762	4157653	81	175	289	3.0	0	0.0	1.6514285714285715	0	0	0
772679	1250021	25	18	4637	3.0	0	0.0	257.6111111111111	0	0	0
4297549	2962391	760	115	2532	2.0	16	0.021052631578947368	22.017391304347825	46	2	0
2854737	3218017	637	751	6	3.0	0	0.0	0.007989347536617843	0	0	0
4725815	2554007	27	3	31	3.0	0	0.0	10.333333333333334	0	0	0
4427061	1608507	89	17	20	2.0	0	0.0	1.1764705882352942	1	0	0
2845571	2910192	668	89	170	2.0	0	0.0	1.9101123595505618	1	0	0
959682	313482	404	176	7	2.0	0	0.0	0.03977272727272727	1	0	0
1654074	1501169	318	151	40	2.0	0	0.0	0.26490066225165565	1	0	0
3607310	1120944	3879	318	838	2.0	0	0.0	2.6352201257861636	68	0	0
2173818	3819710	382	57	38	2.0	12	0.031413612565445025	0.6666666666666666	3	5	0
3275484	1367129	1462	77	25	2.0	0	0.0	0.3246753246753247	1	0	0
3261084	3750964	35	12	93	2.0	1	0.02857142857142857	7.75	1	1	0
1682031	4504852	439	90	340	2.0	0	0.0	3.7777777777777777	4	0	0
2806367	351699	354	25	146	2.0	0	0.0	5.84	1	0	0
1092261	4348582	2825	273	7	2.0	0	0.0	0.02564102564102564	1	0	0
3643125	2950540	882	71	2	2.0	0	0.0	0.028169014084507043	1	0	0
2476919	2381397	95	269	1	4.0	0	0.0	0.0037174721189591076	0	0	0
613207	1763294	52	2	4	2.0	0	0.0	2.0	1	0	0
3299923	4439967	545	207	4	3.0	0	0.0	0.01932367149758454	0	0	0
1917864	3138973	1447	229	60	3.0	0	0.0	0.26200873362445415	0	0	0
4462656	3795421	618	115	57	3.0	0	0.0	0.4956521739130435	0	0	0
1294174	3245484	181	7	41	2.0	0	0.0	5.857142857142857	1	0	0
2710407	3416564	686	29	47	3.0	0	0.0	1.6206896551724137	0	0	0
3655838	3744707	145	27	2	4.0	0	0.0	0.07407407407407407	0	0	0
1284715	1117566	59	42	6	3.0	0	0.0	0.14285714285714285	0	0	0
4581275	1861687	28	8	1	4.0	0	0.0	0.125	0	0	0
3154825	1534362	694	44	1531	2.0	153	0.22046109510086456	34.79545454545455	22	20	0
3284140	781282	43	6	38	3.0	0	0.0	6.333333333333333	0	0	0
1238318	2941880	548	26	599	2.0	2	0.0036496350364963502	23.03846153846154	8	2	0
2484593	4026012	50	29	4	3.0	0	0.0	0.13793103448275862	0	0	0
681618	4420314	8790	75	39	2.0	3	0.00034129692832764505	0.52	1	0	0
1970580	4585167	404	124	3	3.0	0	0.0	0.024193548387096774	0	0	0
1055244	2622057	33	26	52	3.0	0	0.0	2.0	0	0	0
1170276	3797536	89	18	2	4.0	0	0.0	0.1111111111111111	0	0	0
2436781	4556847	9972	689	495	2.0	2	0.00020056157240272763	0.7184325108853411	49	2	0
4167845	4259226	0	2	19	inf	0		9.5	0	0	0
250678	3212002	177	35	392	2.0	0	0.0	11.2	2	0	0
894742	4375025	83	66	41	3.0	1	0.012048192771084338	0.6212121212121212	0	2	0
1136290	73737	71	6	4	4.0	0	0.0	0.6666666666666666	0	0	0
1839776	978797	14	3	599	3.0	0	0.0	199.66666666666666	0	0	0
3159408	2995696	177	52	14	3.0	0	0.0	0.2692307692307692	0	0	0
2648980	3783758	4	94	3	5.0	0	0.0	0.031914893617021274	0	0	0
2797039	746711	97	5	757	2.0	1	0.010309278350515464	151.4	3	1	0
3650157	1892698	1038	32	73	3.0	0	0.0	2.28125	0	0	0
1346526	4251117	52	1	450	3.0	0	0.0	450.0	0	0	0
3040485	4710766	1	4	330	3.0	0	0.0	82.5	0	0	0
4517163	4524080	1020	13	9	3.0	0	0.0	0.6923076923076923	0	0	0
1042460	4467933	88	8	4	3.0	0	0.0	0.5	0	0	0
2609765	4210611	79	3	2	4.0	0	0.0	0.6666666666666666	0	0	0
341036	981735	137	16	1	4.0	0	0.0	0.0625	0	0	0
4103749	1684694	120	93	46	3.0	0	0.0	0.4946236559139785	0	0	0
4620416	989807	0	2	25	inf	0		12.5	0	0	0
751729	646343	1055	244	774	2.0	0	0.0	3.1721311475409837	47	0	0
1034814	4576555	3359	117	50	2.0	0	0.0	0.42735042735042733	2	0	0
1550613	370594	68	25	13	3.0	0	0.0	0.52	0	0	0
3884456	2209135	998	60	290	2.0	1	0.001002004008016032	4.833333333333333	2	0	0
342627	2695474	680	532	51	2.0	0	0.0	0.09586466165413533	13	0	0
1689502	544080	3676	63	555	2.0	0	0.0	8.80952380952381	4	0	0
1521855	4422956	7649	228	2	3.0	0	0.0	0.008771929824561403	0	0	0
2239898	442481	3	1	34	3.0	0	0.0	34.0	0	0	0
2409845	4057435	0	1	41	inf	0		41.0	0	0	0
1158516	4196703	1280	141	2	3.0	0	0.0	0.014184397163120567	0	0	0
1330432	2558499	1926	12	6	3.0	0	0.0	0.5	0	0	0
3521704	1025192	85	16	50	3.0	0	0.0	3.125	0	0	0
1827720	1528300	1	2	134	4.0	0	0.0	67.0	0	0	0
52361	3434313	0	3	1	inf	0		0.3333333333333333	0	0	0
1585197	837655	812	72	1	4.0	0	0.0	0.013888888888888888	0	0	0
4427398	236314	1242	120	82	2.0	0	0.0	0.6833333333333333	1	0	0
227345	2438453	225	38	1	5.0	0	0.0	0.02631578947368421	0	0	0
956350	2759509	107	35	363	2.0	0	0.0	10.371428571428572	1	0	0
494454	2634995	18	4	184	3.0	0	0.0	46.0	0	0	0
1429406	466890	8	83	24	4.0	0	0.0	0.2891566265060241	0	0	0
4850593	643483	4365	169	97	2.0	0	0.0	0.5739644970414202	19	0	0
3071504	1473401	3797	80	6	3.0	0	0.0	0.075	0	0	0
3222140	3587302	557	389	6	3.0	0	0.0	0.015424164524421594	0	0	0
2444589	4040125	93	10	17	3.0	0	0.0	1.7	0	0	0
2705227	2042003	948	7	146	3.0	1	0.0010548523206751054	20.857142857142858	0	0	0
4647448	2608828	33	7	121	3.0	0	0.0	17.285714285714285	0	0	0
1309012	3442768	14	316	363	3.0	0	0.0	1.1487341772151898	0	0	0
3644915	4217182	197	153	55	2.0	1	0.005076142131979695	0.35947712418300654	1	0	0
2000788	209437	250	29	267	2.0	0	0.0	9.206896551724139	2	0	0
4181344	3942401	381	95	318	2.0	2	0.005249343832020997	3.3473684210526318	8	0	0
1072715	3202384	57	15	4	3.0	0	0.0	0.26666666666666666	0	0	0
2617294	1530184	240	19	69	3.0	0	0.0	3.6315789473684212	0	0	0
2089261	3684847	168	29	198	3.0	0	0.0	6.827586206896552	0	0	0
1159698	724650	65	4	248	3.0	0	0.0	62.0	0	0	0
930653	3599234	123	16	423	3.0	0	0.0	26.4375	0	0	0
1538	3098214	434	132	17	3.0	0	0.0	0.12878787878787878	0	0	0
1100859	2832499	191	11	74	2.0	0	0.0	6.7272727272727275	2	0	0
2669423	4023555	1	1	38	3.0	0	0.0	38.0	0	0	0
2215364	4371330	95	6	327	3.0	1	0.010526315789473684	54.5	0	0	0
4783450	1627800	175	35	3035	2.0	0	0.0	86.71428571428571	14	0	0
826408	4240604	340	87	26	3.0	0	0.0	0.2988505747126437	0	0	0
4085773	4821861	25	11	1	4.0	0	0.0	0.09090909090909091	0	0	0
4614894	361172	0	2	35	inf	0		17.5	0	0	0
2043095	2558493	126	68	407	4.0	0	0.0	5.985294117647059	0	0	0
2821180	2625632	31	94	7	3.0	0	0.0	0.07446808510638298	0	0	0
2095256	2348030	94	92	9	3.0	0	0.0	0.09782608695652174	0	0	0
4453369	2145939	82	15	15	3.0	0	0.0	1.0	0	0	0
3766535	4524893	97	131	1	5.0	0	0.0	0.007633587786259542	0	0	0
2109216	1727150	4712	386	21	3.0	0	0.0	0.054404145077720206	0	0	0
782421	325237	168	29	9	3.0	0	0.0	0.3103448275862069	0	0	0
3505068	3562621	2673	167	76	3.0	1	0.0003741114852225963	0.4550898203592814	0	0	0
982421	3225218	322	76	1156	2.0	0	0.0	15.210526315789474	30	0	0
3672963	2717368	5192	130	56	3.0	0	0.0	0.4307692307692308	0	0	0
4376211	4628412	77	8	5	3.0	0	0.0	0.625	0	0	0
337534	2136292	198	31	33	3.0	0	0.0	1.064516129032258	0	0	0
1167749	4052365	42	18	63	3.0	0	0.0	3.5	0	0	0
2243318	4243769	16	33	74	3.0	0	0.0	2.242424242424242	0	0	0
2799101	2023950	527	154	144	2.0	1	0.0018975332068311196	0.935064935064935	1	0	0
116271	615641	54	18	10	4.0	0	0.0	0.5555555555555556	0	0	0
4035655	2896498	5979	913	2	2.0	0	0.0	0.002190580503833516	1	0	0
4362008	3580918	89	7	45	2.0	0	0.0	6.428571428571429	1	0	0
1277201	3585063	259	17	1	3.0	0	0.0	0.058823529411764705	0	0	0
3703285	3202425	1682	100	3	3.0	0	0.0	0.03	0	0	0
296476	4724045	297	112	9	3.0	0	0.0	0.08035714285714286	0	0	0
4819496	789943	151	19	2	3.0	0	0.0	0.10526315789473684	0	0	0
4566991	2112894	20	6	10	4.0	0	0.0	1.6666666666666667	0	0	0
2965492	4042112	246	201	3	4.0	0	0.0	0.014925373134328358	0	0	0
4033543	917686	49	10	90	3.0	0	0.0	9.0	0	0	0
1201711	729600	15948	357	128	2.0	3	0.00018811136192626034	0.3585434173669468	3	2	0
1688818	572746	14	31	448	3.0	0	0.0	14.451612903225806	0	0	0
3917194	2143397	70	38	17	3.0	0	0.0	0.4473684210526316	0	0	0
1384528	3667272	1242	51	628	2.0	0	0.0	12.313725490196079	3	0	0
1280405	4252610	302	25	14	2.0	0	0.0	0.56	1	0	0
4116385	3911497	49	32	2	4.0	0	0.0	0.0625	0	0	0
3689845	3407366	58	5	15	3.0	0	0.0	3.0	0	0	0
4281922	1200611	298	46	4	3.0	0	0.0	0.08695652173913043	0	0	0
817851	68756	11	1	230	3.0	0	0.0	230.0	0	0	0
3783912	4634683	392	53	119	2.0	0	0.0	2.2452830188679247	4	0	0
3058068	489631	12734	124	84	2.0	0	0.0	0.6774193548387096	1	0	0
4827056	4113306	12578	226	2	2.0	0	0.0	0.008849557522123894	1	0	0
258220	4843439	242	94	112	2.0	0	0.0	1.1914893617021276	2	0	0
3363173	4371088	390	552	1	4.0	0	0.0	0.0018115942028985507	0	0	0
549160	3980947	129	13	90	3.0	0	0.0	6.923076923076923	0	0	0
4352623	2875598	1186	345	2	4.0	0	0.0	0.005797101449275362	0	0	0
3841810	2847886	116	33	33	3.0	0	0.0	1.0	0	0	0
4417764	1250021	80	25	4637	2.0	10	0.125	185.48	9	4	0
1422021	1261506	70	13	8	3.0	0	0.0	0.6153846153846154	0	0	0
4330391	1365267	32761	773	48	2.0	0	0.0	0.062095730918499355	1	0	0
2777702	611781	715	147	110	3.0	1	0.0013986013986013986	0.7482993197278912	0	1	0
1688388	1427374	110	46	42	3.0	1	0.00909090909090909	0.9130434782608695	0	0	0
3296296	2398190	69	20	7	3.0	0	0.0	0.35	0	0	0
4526466	851113	3	146	91	4.0	0	0.0	0.6232876712328768	0	0	0
1031761	438143	866	735	33	3.0	0	0.0	0.044897959183673466	0	0	0
1313589	1774769	485	31	226	2.0	0	0.0	7.290322580645161	6	0	0
1266966	3494785	82	24	1253	2.0	0	0.0	52.208333333333336	2	0	0
551409	1583912	182	8	6	4.0	0	0.0	0.75	0	0	0
4677394	437612	30	2	11	4.0	0	0.0	5.5	0	0	0
4603179	969797	135	68	129	2.0	0	0.0	1.8970588235294117	1	0	0
2675371	1209217	68	11	5	4.0	0	0.0	0.45454545454545453	0	0	0
991494	784261	69	35	116	2.0	0	0.0	3.3142857142857145	3	0	0
111729	3896900	584	134	154	2.0	0	0.0	1.1492537313432836	1	0	0
116890	2336850	122	21	7	3.0	0	0.0	0.3333333333333333	0	0	0
1646958	3139176	250	294	42	3.0	0	0.0	0.14285714285714285	0	0	0
4105890	959103	783	45	103	2.0	6	0.007662835249042145	2.2888888888888888	3	2	0
851438	2307868	1994	103	1131	2.0	266	0.1334002006018054	10.980582524271844	50	48	0
3118310	1963713	17	38	96	3.0	0	0.0	2.526315789473684	0	0	0
2119827	2644871	191	50	12	3.0	0	0.0	0.24	0	0	0
790034	462205	159	17	788	2.0	9	0.05660377358490566	46.35294117647059	3	1	0
694702	4433089	96	45	31	3.0	0	0.0	0.6888888888888889	0	0	0
4479158	2350155	1447	185	83	2.0	0	0.0	0.4486486486486487	15	0	0
4208317	766318	29	19	831	2.0	2	0.06896551724137931	43.73684210526316	4	1	0
213445	4143621	109	9	29	3.0	0	0.0	3.2222222222222223	0	0	0
3432349	3894432	35	11	114	3.0	0	0.0	10.363636363636363	0	0	0
3658703	1363718	202	42	162	2.0	0	0.0	3.857142857142857	1	0	0
2472742	3872507	74	34	19	3.0	0	0.0	0.5588235294117647	0	0	0
1211115	104822	256	9	2	4.0	0	0.0	0.2222222222222222	0	0	0
409590	4230375	925	147	65	2.0	0	0.0	0.4421768707482993	1	0	0
3849956	171938	65	15	5	4.0	0	0.0	0.3333333333333333	0	0	0
3639287	131451	9	2	1	4.0	0	0.0	0.5	0	0	0
1504772	119149	781	85	4	3.0	0	0.0	0.047058823529411764	0	0	0
1061442	1267661	70	36	1	4.0	0	0.0	0.027777777777777776	0	0	0
2594975	3894727	89	12	49	3.0	0	0.0	4.083333333333333	0	0	0
1194724	2511334	4	1	102	4.0	0	0.0	102.0	0	0	0
3546142	1401793	470	23	24	2.0	0	0.0	1.0434782608695652	1	0	0
2099644	1722365	6	6	33	4.0	0	0.0	5.5	0	0	0
3173081	287252	1344	204	33	2.0	0	0.0	0.16176470588235295	1	0	0
166029	2939634	638	76	2	3.0	0	0.0	0.02631578947368421	0	0	0
199956	4469590	29	6	12	3.0	0	0.0	2.0	0	0	0
4659435	2353291	245	22	56	3.0	0	0.0	2.5454545454545454	0	0	0
2752180	3896844	717	154	4	3.0	0	0.0	0.025974025974025976	0	0	0
214814	1840280	51	4	755	3.0	0	0.0	188.75	0	1	0
740261	4045096	103	56	8	3.0	0	0.0	0.14285714285714285	0	0	0
4361971	2031600	27	6	1	4.0	0	0.0	0.16666666666666666	0	0	0
3096785	1660449	77	2	1	4.0	0	0.0	0.5	0	0	0
2249955	4341323	346	136	136	3.0	0	0.0	1.0	0	0	0
607378	4085279	404	90	7	3.0	0	0.0	0.07777777777777778	0	0	0
