Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings	Source_friends_num	friends_cycle_num	SourceFollowersToSink
4689677	3202021	101	2	2	1	1	0	0.0	1.0	0	0	2	1	0
1362157	2314290	142	51	31	1	1	0	0.0	0.607843137	18	0	51	31	18
59904	1977315	21	5	1	1	1	0	0.0	0.2	0	0	5	1	0
3056276	3978947	269	136	4	1	1	0	0.0	0.029411765	1	0	135	4	1
2000117	2435739	108	26	429	1	1	0	0.0	16.5	5	0	24	294	3
3573844	2080999	274	19	8	1	1	0	0.0	0.42105263200000004	3	0	17	8	2
1863442	2431738	3	13	169	1	1	1	0.333333333	13.0	2	3	13	69	8
2431738	1872460	307	169	3	1	1	0	0.0	0.017751479	0	0	152	2	2
402408	809364	168	20	5	1	1	0	0.0	0.25	1	0	20	4	1
3238042	3834079	171	6	1	1	1	0	0.0	0.166666667	0	0	5	1	0
601256	1120688	147	5	2	1	1	0	0.0	0.4	0	0	4	1	0
2587174	1099956	200	56	18	1	1	0	0.0	0.321428571	3	0	54	18	7
1496676	4699190	88	20	5	1	1	0	0.0	0.25	0	0	19	4	0
3789547	2449574	109	34	60	1	1	0	0.0	1.764705882	2	0	30	36	3
2200780	2191751	73	11	3	1	1	0	0.0	0.272727273	2	0	11	3	2
3721550	2427597	14528	188	92	1	1	0	0.0	0.489361702	32	0	188	91	30
2093894	309729	38	191	24	1	1	13	0.342105263	0.12565445	1	5	22	60	1
309729	2400	361	24	5	1	1	0	0.0	0.208333333	0	0	20	5	1
791866	3963997	243	639	4	1	1	0	0.0	0.006259781	1	0	513	4	1
3825321	2979175	21	4	26	1	1	0	0.0	6.5	0	0	0	2	0
2543565	530200	34	10	2035	1	1	1	0.029411765	203.5	4	0	10	1478	1
530200	4579405	62813	2035	569	1	1	0	0.0	0.27960688	226	0	1972	569	253
2521056	2395566	500	9	15	1	1	0	0.0	1.6666666669999999	1	0	9	6	1
2207944	2166447	4573	165	386	1	1	0	0.0	2.3393939390000003	119	0	165	386	112
2625568	3288593	47	13	2	1	1	0	0.0	0.153846154	0	0	10	1	0
2009787	3074849	73	25	1	1	1	0	0.0	0.04	0	0	20	1	0
3707448	1612950	334	196	9	1	1	5	0.01497006	0.045918367	4	2	193	167	3
3298406	3968576	226	10	2	1	1	0	0.0	0.2	1	0	10	2	1
4504242	89034	746	274	117	1	1	0	0.0	0.427007299	25	0	274	117	29
3602310	3068819	199	28	2	1	1	0	0.0	0.071428571	0	0	27	2	0
2539065	3488939	107	30	20	1	1	0	0.0	0.666666667	5	0	30	19	6
2106653	4619241	2586	100	38	1	1	0	0.0	0.38	10	0	100	38	9
4534064	3152746	87	361	1	1	1	0	0.0	0.002770083	0	0	351	1	0
4363891	3259396	2	1	51	1	1	0	0.0	51.0	0	0	1	1	0
4033543	3931368	49	10	39	1	1	9	0.18367346899999998	3.9	3	1	2	41	1
3931368	724099	283	39	78	1	1	0	0.0	2.0	9	0	39	77	8
4299489	1605944	98	37	13	1	1	12	0.12244898	0.35135135100000003	8	8	37	46	7
1605944	378922	32	13	112	1	1	0	0.0	8.615384615	0	0	13	2	0
1219306	1490967	133	58	39	1	1	0	0.0	0.6724137929999999	3	0	57	35	3
3433920	2859415	127	7	1	1	1	0	0.0	0.14285714300000002	0	0	6	1	0
2823755	635239	104	13	1	1	1	0	0.0	0.076923077	0	0	8	1	0
3676100	1913240	1207	197	11	1	1	0	0.0	0.055837563	1	0	197	11	1
2054072	2111916	699	45	1194	1	1	0	0.0	26.53333333	32	0	44	1187	30
3205372	1711373	52	6	237	1	1	18	0.346153846	39.5	9	1	6	200	0
1711373	3873945	194	237	8	1	1	0	0.0	0.033755274	3	0	237	8	3
4010271	3518092	110	23	3	1	1	0	0.0	0.130434783	0	0	13	3	1
2145181	13142	1746	114	24	1	1	0	0.0	0.21052631600000002	6	0	112	24	6
3567371	2402446	600	64	4	1	1	0	0.0	0.0625	2	0	62	4	2
2829587	1601109	173	2	1	1	1	0	0.0	0.5	0	0	1	1	0
3440503	3764283	292	55	254	1	1	62	0.212328767	4.618181818	30	28	54	308	28
3764283	2516495	2011	254	8	1	1	0	0.0	0.031496063	2	0	254	8	2
1749102	2760525	28	6	1	1	1	0	0.0	0.166666667	0	0	6	1	0
1281620	1800259	232	31	22	1	1	0	0.0	0.709677419	4	0	29	20	3
3518167	4339486	85	14	4	1	1	0	0.0	0.28571428600000004	0	0	13	4	0
4771682	417156	449	52	27	1	1	0	0.0	0.519230769	3	0	51	25	3
2399134	4466997	93	84	22	1	1	0	0.0	0.261904762	3	0	72	16	4
697368	1179808	77	43	5	1	1	0	0.0	0.11627907	3	0	43	4	2
4109624	432712	437	118	63	1	1	0	0.0	0.533898305	9	0	118	63	9
4444274	3191898	604	47	1	1	1	0	0.0	0.021276596000000002	0	0	47	1	0
4519943	567581	5	8	13	1	1	4	0.8	1.625	3	6	8	20	6
567581	3715333	51	13	32	1	1	0	0.0	2.461538462	0	0	12	1	1
1140937	1250021	27	13	4637	1	1	12	0.444444444	356.6923077	4	5	12	3218	5
1250021	962515	85916	4637	12	1	1	0	0.0	0.00258788	7	0	4631	12	9
3825191	4186767	126	64	12	1	1	0	0.0	0.1875	0	0	64	12	0
4028879	531059	143	108	34	1	1	0	0.0	0.314814815	0	0	54	8	3
4243946	3824253	318	143	106	1	1	38	0.119496855	0.7412587409999999	26	20	142	248	22
3824253	1698373	297	106	31	1	1	0	0.0	0.29245283	6	0	104	30	7
2360093	4524234	84	19	14	1	1	9	0.107142857	0.736842105	5	1	15	21	4
4524234	1761054	55	14	4	1	1	0	0.0	0.28571428600000004	0	0	12	2	0
2133068	701232	514	47	18	1	1	0	0.0	0.38297872299999997	0	0	46	11	0
2066742	2905144	375	17	13	1	1	0	0.0	0.764705882	3	0	17	13	3
3130915	2241350	66	14	53	1	1	16	0.24242424199999998	3.785714286	11	8	14	66	10
2241350	1967734	236	53	952	1	1	0	0.0	17.96226415	6	0	53	577	5
1967734	1206434	5	952	43	1	1	0	0.0	0.045168067	0	0	0	0	21
2809602	4540064	11	1	690	1	1	0	0.0	690.0	2	0	1	167	0
4425414	2088129	74	50	95	1	1	11	0.148648649	1.9	4	5	40	102	14
2088129	1382518	70	95	60	1	1	6	0.085714286	0.6315789470000001	5	7	83	125	11
1382518	4844695	56	60	116	1	1	0	0.0	1.9333333330000002	3	0	54	90	14
3298300	3071504	4498	128	80	1	1	2977	0.661849711	0.625	63	78	128	208	64
3071504	3526486	3797	80	115	1	1	0	0.0	1.4375	85	0	80	115	69
127913	1747728	564	15	6	1	1	0	0.0	0.4	3	0	14	5	2
1063578	2519966	224	11	41	1	1	0	0.0	3.727272727	0	0	8	32	0
2969242	3302638	28	8	148	1	1	7	0.25	18.5	4	4	8	140	4
3302638	2563310	512	148	100	1	1	22	0.04296875	0.6756756759999999	4	2	148	212	2
2563310	3317075	641	100	17	1	1	0	0.0	0.17	3	0	99	17	2
3621324	3626350	165	32	215	1	1	0	0.0	6.71875	2	0	31	155	3
3733045	2148937	1332	170	672	1	1	120	0.09009009	3.9529411760000004	18	17	170	819	18
2148937	4662619	47364	672	3	1	1	0	0.0	0.004464286	0	0	665	3	0
2313761	3899221	663	70	22	1	1	52	0.078431373	0.314285714	2	2	69	91	2
4178604	423506	568	79	5	1	1	0	0.0	0.06329113900000001	0	0	76	5	1
3682207	880495	31	200	414	1	1	5	0.161290323	2.07	1	13	67	266	74
880495	2191821	210	414	165	1	1	21	0.1	0.398550725	22	17	341	457	97
2191821	27472	63	165	22	1	1	0	0.0	0.133333333	3	0	142	18	4
1355516	4079785	2436	315	444	1	1	53	0.021756979	1.40952381	120	7	315	755	105
4079785	1773448	144	444	50	1	1	0	0.0	0.11261261300000001	2	0	426	47	7
2651474	1785629	153	298	221	1	1	0	0.0	0.741610738	1	0	260	169	19
3105366	3731958	105	110	236	1	1	14	0.133333333	2.145454545	31	17	109	334	50
3731958	1819836	134	236	269	1	1	38	0.28358209	1.139830508	18	39	234	497	39
1819836	2458232	1652	269	23	1	1	0	0.0	0.085501859	6	0	269	23	6
288329	3626281	737	69	6	1	1	0	0.0	0.086956522	1	0	69	6	1
577580	4569646	3831	187	182	1	1	0	0.0	0.973262032	35	0	187	182	28
1987646	2019217	57	4	1	1	1	0	0.0	0.25	0	0	4	1	0
2190283	3702208	1	13	468	1	1	0	0.0	36.0	0	7	8	168	12
3702208	4616005	229	468	144	1	1	14	0.061135370999999994	0.307692308	9	51	457	604	52
4616005	4781853	697	144	126	1	1	0	0.0	0.875	16	0	144	126	17
1135510	163291	74	21	1	1	1	0	0.0	0.047619048	0	0	20	1	0
1315803	3367690	34	12	4	1	1	0	0.0	0.333333333	1	0	12	4	1
2853692	2164993	14	3	3	1	1	0	0.0	1.0	0	0	3	1	0
781179	85224	333	16	17	1	1	0	0.0	1.0625	5	0	14	15	5
2802530	204111	117	26	5	1	1	0	0.0	0.192307692	2	0	25	5	4
215109	673950	956	134	209	1	1	120	0.12552301300000002	1.5597014930000002	52	40	134	343	37
673950	445996	1252	209	1175	1	1	338	0.26996805100000004	5.622009568999999	138	100	209	1382	116
445996	4705622	12829	1175	5	1	1	0	0.0	0.0042553190000000005	1	0	1173	5	3
678792	4710640	122	11	6	1	1	0	0.0	0.545454545	2	0	11	4	2
4731809	2035934	50	1	1	1	1	0	0.0	1.0	0	0	1	0	0
1441676	1355560	216	25	13	1	1	0	0.0	0.52	2	0	23	12	3
2634213	664929	246	55	41	1	1	4	0.016260163	0.745454545	2	1	55	74	2
664929	1789571	86	41	11	1	1	0	0.0	0.26829268300000003	4	0	39	9	5
2572827	3489447	190	36	105	1	1	0	0.0	2.916666667	7	0	36	105	5
3542719	3350997	880	90	6	1	1	0	0.0	0.066666667	3	0	90	6	1
2801903	4293246	159	233	49	1	1	0	0.0	0.21030042899999998	5	0	188	41	10
2347636	4368986	408	237	217	1	1	61	0.149509804	0.915611814	30	36	235	452	37
4368986	2387244	633	217	15	1	1	0	0.0	0.069124424	4	0	217	15	4
4075677	1232371	24	10	22	1	1	0	0.0	2.2	1	0	8	12	1
3135738	1411138	2	1	47	1	1	0	0.0	47.0	0	0	1	43	0
1411138	3720824	97	47	129	1	1	10	0.103092784	2.744680851	6	6	47	174	6
3720824	2260014	449	129	2466	1	1	62	0.138084633	19.11627907	27	24	129	2538	24
2260014	3626084	98625	2466	17	1	1	0	0.0	0.006893755	5	0	2460	17	4
2961552	4748351	16546	562	103	1	1	0	0.0	0.183274021	49	0	561	103	52
3747705	4014826	154	13	244	1	1	4	0.025974026	18.76923077	7	0	12	177	2
4014826	2746970	288	244	81	1	1	0	0.0	0.331967213	4	0	211	71	21
2798710	1261948	534	14	170	1	1	0	0.0	12.14285714	2	0	14	145	0
4049498	2264697	476	62	11	1	1	0	0.0	0.177419355	4	0	59	11	6
2159763	3565709	39	6	1	1	1	0	0.0	0.166666667	0	0	5	1	0
1281892	1281531	102	21	4	1	1	0	0.0	0.19047619	1	0	21	4	0
4651415	1704477	21	4	4	1	1	0	0.0	1.0	0	0	3	1	0
2974760	921636	176	73	9	1	1	0	0.0	0.123287671	1	0	62	5	1
376755	2330537	78	8	122	1	1	0	0.0	15.25	1	0	8	96	1
1075576	3549017	453	85	1	1	1	0	0.0	0.011764706000000002	0	0	82	1	0
474761	4095185	352	98	84	1	1	0	0.0	0.857142857	43	0	93	84	47
2544887	4055324	620	95	3	1	1	0	0.0	0.031578947	1	0	91	2	1
1217350	1696438	145	43	57	1	1	1	0.006896551999999999	1.325581395	2	1	42	99	3
1696438	2749241	387	57	93	1	1	0	0.0	1.631578947	6	0	57	87	1
277804	2074594	170	202	123	1	1	24	0.141176471	0.6089108910000001	16	18	152	240	38
2074594	1265022	201	123	4	1	1	3	0.014925373	0.032520325	0	0	101	38	0
1265022	2108928	89	4	1	1	1	0	0.0	0.25	0	0	2	1	0
4195700	3412805	40	27	37	1	1	17	0.425	1.37037037	21	15	27	64	23
3412805	516735	59	37	14	1	1	0	0.0	0.37837837799999996	2	0	37	6	3
2258561	3477397	66	5	9	1	1	0	0.0	1.8	1	0	5	7	0
3422093	4590550	2559	201	68	1	1	0	0.0	0.338308458	7	0	201	68	8
1234540	4732727	75258	1071	44	1	1	0	0.0	0.0410831	24	0	1071	44	24
4352381	3571614	1561	368	21	1	1	0	0.0	0.057065217	9	0	368	21	9
1814709	226744	5746	316	8	1	1	0	0.0	0.025316456	2	0	316	8	2
4359977	810849	28	9	6	1	1	0	0.0	0.666666667	0	0	4	2	0
4025713	3802251	47	17	60	1	1	0	0.0	3.529411765	0	0	17	33	0
684956	4179807	72	3	21	1	1	8	0.111111111	7.0	1	1	2	19	1
4179807	2956879	245	21	3	1	1	0	0.0	0.14285714300000002	2	0	19	3	2
3756132	2226027	808	111	3	1	1	0	0.0	0.027027027000000002	1	0	106	3	1
3378606	4439637	220	68	28	1	1	0	0.0	0.41176470600000004	1	0	68	18	1
3238058	285622	126	38	110	1	1	19	0.150793651	2.894736842	11	14	37	140	16
285622	4411796	174	110	94	1	1	8	0.045977011	0.854545455	9	6	109	197	12
4411796	4752891	228	94	189	1	1	19	0.083333333	2.010638298	7	18	93	275	15
4752891	2583559	712	189	5	1	1	0	0.0	0.026455026	0	0	189	5	0
2488965	4804614	922	153	151	1	1	95	0.103036876	0.986928105	31	36	152	304	36
4804614	4012808	2725	151	23	1	1	0	0.0	0.152317881	7	0	151	23	7
1200002	3571806	141	67	797	1	1	1	0.007092199	11.89552239	2	3	52	586	22
3571806	1601403	264	797	35	1	1	14	0.053030303	0.04391468	7	20	668	762	15
1601403	2405706	395	35	20	1	1	0	0.0	0.571428571	2	0	35	18	2
4853507	567692	117	71	25	1	1	0	0.0	0.352112676	4	0	69	24	7
2226235	868418	897	38	2	1	1	0	0.0	0.052631579000000005	0	0	38	2	0
1442837	441560	108	3	45	1	1	1	0.009259259	15.0	0	0	3	13	0
441560	581535	52	45	1283	1	1	14	0.269230769	28.51111111	6	29	36	1240	30
581535	2908339	8414	1283	12	1	1	0	0.0	0.009353079	9	0	1283	12	9
2998788	1040503	1284	3	3	1	1	0	0.0	1.0	0	0	2	1	0
679547	4417737	107	8	1	1	1	0	0.0	0.125	0	0	6	1	0
1672289	4331708	199	79	2	1	1	0	0.0	0.025316456	1	0	79	2	1
1468623	102288	1	16	42	1	1	0	0.0	2.625	0	0	0	0	3
2270468	1826227	117	27	14	1	1	0	0.0	0.518518519	1	0	22	12	3
726991	4390036	294	23	95	1	1	0	0.0	4.130434783	6	0	21	94	3
3367138	513747	283	91	335	1	1	50	0.176678445	3.681318681	42	24	91	406	48
513747	2248025	303	335	35	1	1	0	0.0	0.104477612	4	0	303	31	14
1293131	2427281	188	79	9	1	1	0	0.0	0.113924051	0	0	71	7	0
3945501	1613948	3	11	10	1	1	0	0.0	0.9090909090000001	0	0	1	2	4
1613948	1712671	7	10	1	1	1	0	0.0	0.1	0	0	1	1	0
1207733	1250021	153	6	4637	1	1	13	0.08496732	772.8333332999999	8	4	6	3943	4
1250021	1201646	85916	4637	20	1	1	0	0.0	0.004313133	17	0	4631	20	18
2207856	804341	101	4	16	1	1	0	0.0	4.0	0	0	3	3	0
2911253	1866035	1925	721	87	1	1	25	0.012987013	0.12066574199999999	29	18	716	731	40
1866035	564092	184	87	70	1	1	5	0.027173912999999997	0.8045977009999999	9	2	84	132	21
564092	3926014	90	70	3	1	1	0	0.0	0.042857143	0	0	57	1	0
4186494	1095236	599	57	5	1	1	0	0.0	0.087719298	0	0	57	4	0
2161375	3586713	2492	52	51	1	1	49	0.019662921	0.9807692309999999	33	4	52	103	34
3586713	4207865	564	51	110	1	1	0	0.0	2.156862745	0	0	48	97	0
4710036	3835618	291	12	694	1	1	50	0.171821306	57.83333333	3	2	12	664	2
3835618	1692025	25437	694	22	1	1	0	0.0	0.031700288	17	0	694	22	17
74116	1115885	27	18	44	1	1	7	0.25925925899999996	2.444444444	1	4	18	54	0
1115885	4134390	302	44	79	1	1	0	0.0	1.795454545	2	0	44	56	2
210258	3876737	214	61	2951	1	1	15	0.070093458	48.37704918	14	13	59	2005	24
3876737	908582	1921	2951	37	1	1	0	0.0	0.012538123	12	0	2840	37	23
3458417	3427625	416	33	774	1	1	22	0.052884615	23.45454545	59	0	31	609	14
3427625	4593825	196	774	39	1	1	0	0.0	0.050387597	0	0	670	34	18
2161115	4461634	951	157	138	1	1	0	0.0	0.8789808920000001	40	0	157	138	37
4012878	4280014	1271	50	1	1	1	0	0.0	0.02	0	0	41	1	0
2455848	3293029	445	145	17	1	1	0	0.0	0.117241379	3	0	139	17	7
2383388	2378688	212	80	4	1	1	0	0.0	0.05	3	0	78	4	3
8722	1680902	1258	210	61	1	1	0	0.0	0.29047619	11	0	210	61	11
3970139	3853085	105	7	3	1	1	0	0.0	0.428571429	1	0	6	2	1
704535	583224	67	34	112	1	1	7	0.104477612	3.2941176469999998	9	7	34	143	13
583224	4208653	21	112	1820	1	1	17	0.80952381	16.25	16	101	110	1879	101
4208653	4776317	21104	1820	45	1	1	0	0.0	0.024725275	36	0	1819	45	35
4047135	4203183	3	93	533	1	1	2	0.666666667	5.731182796000001	1	26	68	366	49
4203183	2369050	1304	533	11	1	1	0	0.0	0.020637898999999998	0	0	445	11	2
1811974	2007973	33	6	9	1	1	0	0.0	1.5	0	0	1	1	0
4528986	1124524	93	33	68	1	1	25	0.268817204	2.060606061	23	20	33	95	20
1124524	4276499	61	68	9	1	1	0	0.0	0.132352941	0	0	67	2	0
4276499	4067970	1	9	10	1	1	0	0.0	1.111111111	0	0	0	0	1
934201	4740851	26	7	69	1	1	8	0.307692308	9.857142857000001	4	4	7	46	4
4740851	3866723	68	69	3	1	1	0	0.0	0.043478261	0	0	58	3	0
4510737	3421232	214	46	48	1	1	0	0.0	1.043478261	1	0	44	46	1
2895989	99917	42	4	4	1	1	0	0.0	1.0	0	0	2	2	1
4688571	2365698	776	145	16	1	1	0	0.0	0.110344828	8	0	144	16	8
2478293	4827082	87	12	44	1	1	0	0.0	3.666666667	0	0	10	6	0
1721251	4022361	237	57	14	1	1	0	0.0	0.245614035	0	0	56	9	0
725351	2770509	26	20	798	1	1	8	0.307692308	39.9	9	4	18	771	11
2770509	145818	316	798	37	1	1	5	0.015822785	0.046365915	1	8	798	629	13
145818	3214536	76	37	26	1	1	0	0.0	0.7027027029999999	10	0	36	24	13
1584082	3508022	139	57	29	1	1	0	0.0	0.50877193	8	0	56	28	9
41375	4012808	193	24	23	1	1	0	0.0	0.958333333	0	0	24	23	0
1334848	1336891	134	44	12	1	1	0	0.0	0.272727273	2	0	44	11	3
1199507	3886027	242	38	223	1	1	0	0.0	5.868421053	3	0	37	148	2
4101514	3974084	1676	511	53	1	1	0	0.0	0.1037182	18	0	509	53	27
586691	4112149	148	23	18	1	1	0	0.0	0.7826086959999999	0	0	21	14	2
2112582	663829	659	41	40	1	1	0	0.0	0.975609756	9	0	40	40	5
3869533	4170635	308	101	100	1	1	0	0.0	0.99009901	13	0	101	98	24
2267114	1250473	345	20	9	1	1	0	0.0	0.45	0	0	20	7	0
666253	373715	117	39	141	1	1	0	0.0	3.615384615	8	0	38	132	16
2141059	288484	57	5	1	1	1	0	0.0	0.2	0	0	5	1	0
2339921	1486968	187	92	66	1	1	0	0.0	0.7173913040000001	28	0	90	66	32
4054891	8869	1451	96	184	1	1	0	0.0	1.9166666669999999	16	0	96	181	10
161346	2129293	150	26	3	1	1	0	0.0	0.115384615	0	0	24	2	0
2174769	2208689	455	131	298	1	1	28	0.061538462	2.27480916	10	19	131	421	18
4049498	3702849	476	62	3	1	1	0	0.0	0.048387097000000004	0	0	59	2	1
777122	3242669	162	4	13	1	1	0	0.0	3.25	0	0	4	6	0
2387118	1821035	57	85	1794	1	1	3	0.052631579000000005	21.10588235	17	0	63	1030	37
1821035	2236408	60	1794	318	1	1	3	0.05	0.177257525	2	5	296	117	227
2236408	3715657	33	318	2	1	1	0	0.0	0.006289308	0	0	18	1	1
1668366	3407196	33	212	3	1	1	0	0.0	0.014150943000000001	0	0	14	1	0
2806975	1369609	335	17	4	1	1	0	0.0	0.235294118	2	0	16	3	2
1085350	271828	70	8	12	1	1	0	0.0	1.5	0	0	8	6	0
454454	2692375	1406	61	58	1	1	0	0.0	0.9508196720000001	3	0	61	55	2
3256684	1613916	52	27	7	1	1	0	0.0	0.25925925899999996	2	0	27	7	5
3426941	2682552	552	77	23	1	1	0	0.0	0.298701299	1	0	76	23	1
4345608	529453	2526	234	119	1	1	0	0.0	0.5085470089999999	35	0	234	119	35
828084	3280484	749	85	424	1	1	81	0.10814419199999999	4.988235294	38	24	85	507	26
3280484	4759070	2345	424	167	1	1	0	0.0	0.393867925	52	0	424	167	53
4238871	3090567	249	21	200	1	1	0	0.0	9.523809523999999	1	0	21	175	1
3640509	484885	214	28	7	1	1	0	0.0	0.25	3	0	27	6	3
421093	1742039	205	64	214	1	1	19	0.092682927	3.34375	21	11	64	277	19
1742039	2889974	191	214	41	1	1	0	0.0	0.191588785	13	0	210	41	21
3870944	1955997	158	21	31	1	1	0	0.0	1.476190476	1	0	20	23	0
790842	1112393	67	15	21	1	1	0	0.0	1.4	2	0	12	17	7
1673147	4416308	42	27	61	1	1	19	0.452380952	2.2592592590000002	14	14	25	72	14
4416308	3617912	41	61	10	1	1	3	0.073170732	0.163934426	9	3	31	29	8
3617912	2692108	14	10	1	1	1	0	0.0	0.1	0	0	10	1	0
4727875	2812349	737	41	2	1	1	0	0.0	0.048780488	0	0	41	2	0
3419800	1108897	366	81	39	1	1	10	0.027322403999999998	0.481481481	7	6	78	111	6
1108897	1111063	95	39	38	1	1	0	0.0	0.974358974	4	0	38	25	4
4827139	2592166	64	11	1	1	1	0	0.0	0.090909091	0	0	11	1	0
2906006	3365670	486	31	68	1	1	0	0.0	2.193548387	14	0	31	66	4
2973692	1626873	442	144	177	1	1	38	0.085972851	1.229166667	23	33	138	315	33
1626873	2610998	2149	177	19	1	1	0	0.0	0.10734463300000001	2	0	177	18	2
2168114	4270720	31	90	1	1	1	0	0.0	0.011111111000000002	0	0	7	1	0
4681640	3056533	19	93	1117	1	1	3	0.15789473699999998	12.01075269	8	2	87	658	57
3056533	829726	25	1117	213	1	1	19	0.76	0.190689346	16	163	944	1306	161
829726	244551	932	213	15	1	1	0	0.0	0.070422535	1	0	213	15	1
3953564	4665406	64	21	3	1	1	0	0.0	0.14285714300000002	1	0	10	3	0
2532185	3422324	1	72	268	1	1	0	0.0	3.722222222	0	0	0	0	17
95783	798650	345	23	463	1	1	0	0.0	20.13043478	10	0	21	456	13
122279	980547	22	7	2	1	1	0	0.0	0.28571428600000004	0	0	7	2	0
1901512	2172036	47	34	16	1	1	8	0.17021276600000002	0.470588235	4	4	25	44	4
2172036	3273981	109	16	36	1	1	0	0.0	2.25	9	0	16	28	8
4129372	3548853	395	61	1	1	1	0	0.0	0.016393443	0	0	61	1	0
1001360	3811008	261	19	3	1	1	0	0.0	0.15789473699999998	0	0	19	1	0
2557201	2094626	290	47	194	1	1	26	0.08965517199999999	4.127659574	7	8	47	240	5
2094626	1933396	2066	194	10	1	1	0	0.0	0.051546392	2	0	194	10	2
2507725	4226284	10	1	755	1	1	3	0.3	755.0	2	0	0	74	0
4226284	2102457	82	755	38	1	1	9	0.10975609800000001	0.050331126	3	13	462	385	28
2102457	2000752	73	38	1592	1	1	8	0.109589041	41.89473684	20	3	31	594	30
2000752	4836679	162	1592	446	1	1	50	0.308641975	0.280150754	43	89	1188	1610	313
4836679	38490	317	446	47	1	1	0	0.0	0.105381166	2	0	386	43	9
1732261	570221	98	19	134	1	1	0	0.0	7.052631579	3	0	19	114	3
1494880	2973461	33	108	27	1	1	0	0.0	0.25	4	0	39	21	15
4464644	3686578	20	6	1	1	1	0	0.0	0.166666667	0	0	6	1	0
3602718	1386330	21	3	3	1	1	0	0.0	1.0	1	0	3	2	1
2990531	4777925	44	12	16	1	1	0	0.0	1.333333333	0	0	12	12	0
290541	1597216	260	24	6	1	1	0	0.0	0.25	4	0	23	6	4
1196844	2406215	36291	548	461	1	1	0	0.0	0.841240876	270	0	548	461	267
1603899	1556337	5551	497	1177	1	1	57	0.01026842	2.368209256	159	10	496	1641	101
1556337	3113814	585	1177	17	1	1	0	0.0	0.0144435	0	0	1138	17	5
1009285	340740	35	194	44	1	1	0	0.0	0.226804124	1	0	62	25	18
576361	824118	291	22	9	1	1	0	0.0	0.409090909	1	0	22	8	1
2322537	2815998	193	27	2	1	1	0	0.0	0.074074074	0	0	26	2	0
2453747	3940776	27	4	189	1	1	0	0.0	47.25	1	0	4	73	1
168660	4355172	49	11	1	1	1	0	0.0	0.090909091	0	0	9	1	0
2389168	4106096	43	6	8	1	1	0	0.0	1.333333333	0	0	6	3	0
4244384	2728372	1114	45	1	1	1	0	0.0	0.022222222000000003	0	0	44	1	0
311908	1787075	190	59	894	1	1	31	0.163157895	15.15254237	16	21	59	950	21
1787075	3171837	28306	894	199	1	1	0	0.0	0.222595078	135	0	894	199	137
2204800	354904	661	32	3193	1	1	140	0.211800303	99.78125	26	19	31	3195	17
354904	3512949	105794	3193	4	1	1	0	0.0	0.00125274	3	0	3193	4	3
4780155	807384	302	74	487	1	1	0	0.0	6.581081081000001	10	0	71	363	15
4168647	802009	9	85	4	1	1	0	0.0	0.047058824000000006	0	0	0	0	3
763217	4180366	738	66	1	1	1	0	0.0	0.015151515	0	0	66	1	0
828106	2577869	176	27	180	1	1	15	0.085227273	6.666666667	16	6	27	170	10
2577869	431099	159	180	4	1	1	0	0.0	0.022222222000000003	0	0	154	4	0
3980540	4537413	1918	152	36	1	1	0	0.0	0.236842105	8	0	152	35	7
1732261	2576743	98	19	154	1	1	0	0.0	8.105263158	0	0	19	118	0
1884912	162633	538	125	186	1	1	0	0.0	1.4880000000000002	55	0	125	185	55
817523	757158	268	46	85	1	1	31	0.11567164199999999	1.8478260869999998	12	8	46	130	9
757158	1546615	929	85	218	1	1	0	0.0	2.5647058819999997	31	0	85	214	20
1487805	339791	10	83	18	1	1	2	0.2	0.21686747	3	7	51	53	11
339791	3560380	47	18	20	1	1	0	0.0	1.111111111	2	0	18	12	2
3382479	4551471	148	91	109	1	1	25	0.16891891899999997	1.197802198	17	24	91	197	23
4551471	4345222	227	109	204	1	1	17	0.074889868	1.8715596330000002	9	10	108	283	10
2381592	1150919	360	47	488	1	1	9	0.025	10.38297872	22	0	47	456	4
1150919	2344663	188	488	10	1	1	13	0.069148936	0.020491803	4	19	434	334	8
2344663	1502670	69	10	2	1	1	0	0.0	0.2	1	0	10	2	0
2391291	3093066	47	9	566	1	1	5	0.106382979	62.88888889	7	1	9	461	3
3093066	3596594	68	566	210	1	1	13	0.19117647100000001	0.371024735	7	15	504	524	151
3596594	1292639	59	210	18	1	1	0	0.0	0.085714286	1	0	147	7	3
1629116	3872816	157	68	160	1	1	15	0.095541401	2.352941176	17	9	68	226	17
3872816	3670190	185	160	480	1	1	29	0.156756757	3.0	26	27	158	635	60
3670190	27220	226	480	36	1	1	7	0.030973451000000003	0.075	10	9	480	489	20
27220	48254	29	36	69	1	1	9	0.310344828	1.9166666669999999	7	8	35	105	9
48254	2345899	132	69	346	1	1	38	0.287878788	5.014492754	32	33	69	413	34
2345899	2960508	1736	346	1336	1	1	0	0.0	3.8612716760000003	59	0	346	1320	59
2998788	2124527	1284	3	200	1	1	0	0.0	66.66666667	1	0	2	110	1
3605729	1669306	51	33	7	1	1	0	0.0	0.212121212	5	0	33	7	6
1012816	2149387	302	15	2	1	1	0	0.0	0.133333333	0	0	12	1	1
587376	4806727	127	24	2	1	1	0	0.0	0.083333333	1	0	24	2	1
