Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings	Source_friends_num	friends_cycle_num	SourceFollowersToSink
3011413	4587335	48	215	51	2	0	0	0.0	0.237209302	4	0	94	27	26
1109797	4716911	193	47	54	2	0	0	0.0	1.14893617	3	0	47	51	5
1003239	2005279	55	47	637	2	0	0	0.0	13.55319149	6	0	42	577	1
3303038	2214237	2	2	1	2	0	0	0.0	0.5	1	0	2	1	0
4628214	3787035	115	46	15	2	0	0	0.0	0.326086957	3	0	46	15	2
2276080	232062	15	2	162	2	0	0	0.0	81.0	1	0	0	64	0
3133671	3690710	226	155	1	2	0	0	0.0	0.006451613	1	0	155	1	1
2499945	1305713	82	2	50	2	0	0	0.0	25.0	1	0	0	34	0
1150457	2982115	48	4	19	2	0	0	0.0	4.75	1	0	4	9	0
835598	1511324	164	343	415	2	0	3	0.018292683	1.209912536	6	3	291	649	32
3339589	2560869	70	6	55	2	0	0	0.0	9.166666667000001	3	0	6	41	1
2026955	2195387	1608	145	4	3	0	0	0.0	0.027586207	0	0	145	4	0
2178821	3850197	66	4	89	2	0	0	0.0	22.25	1	0	2	11	0
1129427	581535	2	1	1283	2	0	1	0.5	1283.0	1	1	1	50	1
4052781	3736991	14	24	9	2	0	0	0.0	0.375	2	0	13	14	3
3023796	1793477	19	11	21	2	0	8	0.421052632	1.909090909	7	8	11	32	8
2798502	231154	35	9	1	2	0	0	0.0	0.111111111	1	0	8	1	1
1436210	3483305	75	36	860	2	0	3	0.04	23.88888889	8	2	36	755	11
1994117	3465982	318	436	195	2	0	11	0.034591195	0.447247706	10	4	424	558	36
1231276	597924	4	9	1173	2	0	0	0.0	130.3333333	1	0	4	162	3
4695992	484200	4	3	3	3	0	0	0.0	1.0	0	0	2	1	0
2019140	377373	181	30	38	2	0	0	0.0	1.266666667	2	0	29	34	3
202355	790100	63	15	11	2	0	0	0.0	0.7333333329999999	2	0	15	10	3
2907677	3190099	4	8	11	3	0	0	0.0	1.375	0	0	8	11	2
4393406	2038357	528	55	7	2	0	0	0.0	0.127272727	1	0	54	6	1
2466544	3796325	227	48	8	2	0	0	0.0	0.166666667	3	0	48	8	3
3957113	3653115	211	864	14	2	0	0	0.0	0.016203704	1	0	774	14	5
2171133	903467	12	3	53	2	0	1	0.083333333	17.66666667	1	0	3	24	0
3731958	1438464	134	236	280	2	0	0	0.0	1.186440678	23	0	234	276	40
335479	1845465	76	43	43	3	0	0	0.0	1.0	0	0	42	15	0
1393276	1209780	12	3	11	3	0	0	0.0	3.666666667	0	0	3	9	0
2015788	518297	321	37	255	2	0	7	0.021806854	6.891891892	15	0	37	260	9
2801903	1795434	159	233	1	2	0	0	0.0	0.004291845	1	0	188	1	1
989880	1199298	573	53	894	2	0	3	0.005235602	16.86792453	4	0	53	477	4
725351	929698	26	20	67	2	0	2	0.076923077	3.35	2	1	18	72	1
2063281	755999	212	6	97	2	0	0	0.0	16.16666667	1	0	6	88	1
3418742	1851228	67	1	18	2	0	0	0.0	18.0	1	0	0	10	0
310957	2652643	349	96	18	2	0	0	0.0	0.1875	9	0	96	17	9
3534145	4467395	23	12	2084	2	0	6	0.260869565	173.66666669999995	4	10	10	704	10
1637716	1012160	7	4	59	2	0	5	0.7142857140000001	14.75	5	4	4	58	4
3628832	4384814	388	40	213	2	0	0	0.0	5.325	7	0	40	208	7
166852	2900893	25	14	8	2	0	0	0.0	0.571428571	6	0	14	8	7
1551106	4600449	21	8	103	2	0	0	0.0	12.875	1	0	7	2	0
2097141	1756775	60	43	35	2	0	0	0.0	0.813953488	1	0	33	14	1
411002	4174165	471	132	257	2	0	67	0.142250531	1.946969697	45	36	132	388	36
837658	2589752	11	3	675	3	0	0	0.0	225.0	0	0	3	28	0
1254018	1900358	43	41	20	2	0	0	0.0	0.487804878	8	0	41	19	12
3026066	1312328	179	620	50	2	0	0	0.0	0.08064516099999999	2	0	383	35	14
835598	4855480	164	343	2921	2	0	7	0.042682927	8.516034985	23	10	291	2637	143
4074425	3081436	31	41	8	3	0	0	0.0	0.195121951	0	0	41	6	0
2316060	2691019	10	7	5	2	0	0	0.0	0.7142857140000001	1	0	5	5	0
3238565	3866646	385	102	4	2	0	0	0.0	0.039215686	2	0	102	4	2
4468670	2188230	409	71	12	2	0	0	0.0	0.169014085	4	0	71	12	4
3148680	3339297	84	16	8	2	0	0	0.0	0.5	1	0	16	6	0
4413199	1919056	357	206	131	2	0	0	0.0	0.63592233	4	0	206	126	7
1939957	1275559	9	2	3	2	0	0	0.0	1.5	1	0	2	1	1
4827940	4135599	37	5	1648	2	0	0	0.0	329.6	1	0	5	18	0
3022422	1957152	50	13	1	2	0	0	0.0	0.076923077	1	0	13	1	0
300776	3614134	3	2	79	2	0	1	0.333333333	39.5	1	1	2	24	1
2972100	1657006	62	38	4	2	0	0	0.0	0.105263158	2	0	38	4	1
1876786	3752144	58	79	6	2	0	0	0.0	0.075949367	1	0	78	6	2
1381689	3416613	130	19	2	2	0	0	0.0	0.105263158	1	0	17	2	0
530260	4083203	208	77	62	2	0	0	0.0	0.805194805	3	0	72	60	4
1941231	1941231	1	2	2	0	0	1	1.0	1.0	1	1	1	2	2
55290	2769378	250	58	4	2	0	0	0.0	0.068965517	1	0	57	4	0
2843837	1940290	15	90	66	3	0	1	0.066666667	0.7333333329999999	0	6	83	143	4
3406159	25712	6	45	92	2	0	0	0.0	2.044444444	1	0	0	22	1
3889690	3541155	17	10	227	2	0	13	0.764705882	22.7	13	8	10	202	8
617400	2595342	14	61	2	2	0	0	0.0	0.032786885	1	0	2	1	1
3039338	4624297	420	165	32	2	0	5	0.011904762	0.193939394	6	2	165	119	8
2806620	698493	379	53	178	2	0	0	0.0	3.3584905660000004	1	0	51	104	0
345633	1097946	3	2	1	2	0	0	0.0	0.5	1	0	2	1	0
1232200	1108996	24	6	77	2	0	4	0.166666667	12.83333333	2	3	6	45	3
774741	3002746	39	9	286	2	0	1	0.025641026	31.77777778	1	0	6	30	0
4077365	2918028	301	122	76	2	0	52	0.172757475	0.62295082	20	41	122	197	24
2536293	2314390	326	52	82	2	0	0	0.0	1.5769230769999998	6	0	52	81	3
2385744	3769337	268	224	14	2	0	0	0.0	0.0625	1	0	174	8	1
2575162	77562	89	26	76	2	0	0	0.0	2.923076923	8	0	26	68	9
2275978	3378107	16	10	10	3	0	0	0.0	1.0	0	0	10	3	0
1669142	462583	3	2	3	2	0	1	0.333333333	1.5	2	1	2	5	2
1778242	3018376	81	37	50	2	0	11	0.135802469	1.351351351	4	4	36	83	2
1698708	4087203	2	4	6	3	0	0	0.0	1.5	0	0	4	4	0
2365590	990277	43	14	1	2	0	0	0.0	0.071428571	1	0	12	1	0
737715	2426242	28	80	5	4	0	0	0.0	0.0625	0	0	12	0	0
779187	2978753	14	3	81	2	0	8	0.571428571	27.0	2	1	3	59	1
283942	557202	182	11	9	2	0	0	0.0	0.818181818	1	0	11	6	1
1289670	3266333	278	48	149	2	0	6	0.021582734	3.104166667	3	1	47	159	4
576784	3743325	103	78	57	2	0	2	0.019417476	0.7307692309999999	1	3	69	76	2
3398068	4504242	7	127	274	2	0	0	0.0	2.157480315	1	11	8	149	11
2280158	1859486	68	58	1	3	0	0	0.0	0.017241378999999998	0	0	56	1	0
2887012	175	331	60	1	2	0	0	0.0	0.016666667	1	0	60	1	1
4454561	3887758	38	16	85	2	0	9	0.236842105	5.3125	8	6	16	91	8
488170	1824878	36	26	330	2	0	4	0.111111111	12.69230769	2	3	25	283	3
457452	2106431	1010	60	24	2	0	0	0.0	0.4	1	0	57	21	1
1581489	2181765	18	9	844	2	0	2	0.111111111	93.77777778	2	3	7	204	4
4004184	2693403	266	202	1	2	0	0	0.0	0.004950495	1	0	188	1	1
2538470	1959920	17	10	109	3	0	0	0.0	10.9	0	0	10	10	0
3119548	3500990	116	82	2	2	0	0	0.0	0.024390244	1	0	81	2	1
4461548	4138984	43	36	70	2	0	0	0.0	1.944444444	2	0	36	63	1
3205372	830552	52	6	26	2	0	0	0.0	4.333333333	1	0	6	9	1
602542	1047607	92	12	4	2	0	0	0.0	0.333333333	1	0	12	2	0
2267963	3160057	15	10	2358	2	0	2	0.133333333	235.8	1	0	3	39	3
596037	1082013	65	5	102	2	0	3	0.046153846	20.4	1	0	5	73	0
3384287	2042635	506	17	101	2	0	4	0.007905138	5.941176471	2	3	17	110	3
3937867	3707492	177	22	6	2	0	0	0.0	0.272727273	1	0	20	6	1
3998190	1767920	4	7	22	2	0	2	0.5	3.142857143	1	2	5	25	2
2102457	32410	73	38	458	2	0	7	0.095890411	12.05263158	8	2	31	270	15
1178289	2521987	98	11	9	2	0	0	0.0	0.818181818	2	0	10	6	2
1363893	3456054	6	4	2	3	0	0	0.0	0.5	0	0	1	1	0
4762558	277333	6	15	16	3	0	0	0.0	1.066666667	0	0	11	3	0
1595863	1188002	8	99	437	2	0	2	0.25	4.414141414	4	7	43	183	64
185786	4118168	6	4	5	2	0	3	0.5	1.25	2	1	4	8	1
1368963	4253538	88	147	1412	2	0	9	0.102272727	9.605442177	6	17	94	557	31
1485108	4786174	1163	121	56	2	0	0	0.0	0.462809917	6	0	120	53	9
1931179	3073759	73	6	658	2	0	2	0.02739726	109.6666667	6	0	5	184	1
1676913	1964664	89	22	45	2	0	0	0.0	2.045454545	7	0	22	40	6
2881102	3989099	11	14	10	2	0	0	0.0	0.7142857140000001	1	0	13	4	1
4762558	2718230	6	15	417	2	0	1	0.166666667	27.8	1	4	11	132	2
823361	3324836	388	190	4	2	0	0	0.0	0.021052632	1	0	189	4	1
1588253	1325004	98	189	13	2	0	0	0.0	0.068783069	2	0	161	13	6
124806	4001901	17	9	4	3	0	0	0.0	0.444444444	0	0	5	2	0
1775944	3004174	692	49	258	2	0	25	0.036127168	5.265306122	15	13	48	299	14
1224568	4431673	26	9	14	2	0	2	0.076923077	1.5555555559999998	2	2	9	22	2
557514	1993885	122	85	247	2	0	0	0.0	2.905882353	1	0	85	164	1
4769537	3888296	403	33	61	2	0	0	0.0	1.848484848	4	0	33	58	4
561439	1729924	24	126	58	2	0	0	0.0	0.46031746	2	0	119	53	2
1779840	2902958	49	16	147	2	0	0	0.0	9.1875	4	0	12	65	7
508497	1491458	28	1	7	3	0	0	0.0	7.0	0	0	0	1	0
3118623	3158187	76	46	10	2	0	0	0.0	0.217391304	2	0	46	7	2
2372798	4591928	29	12	309	2	0	0	0.0	25.75	1	0	11	7	1
1039366	1828158	111	37	2	3	0	0	0.0	0.054054054	0	0	36	2	0
1363893	3271326	6	4	7	2	0	0	0.0	1.75	1	0	1	4	0
2482824	3203030	499	117	160	2	0	0	0.0	1.367521368	13	0	117	160	16
4255252	2417007	991	176	9	2	0	0	0.0	0.051136364	3	0	173	9	2
3428892	163102	103	231	44	2	0	0	0.0	0.19047619	5	0	229	44	7
3689055	4625427	435	443	21	2	0	0	0.0	0.047404063	3	0	414	20	4
1368976	2147720	57	4	1608	2	0	4	0.070175439	402.0	5	1	4	703	1
1343481	2188049	99	10	148	2	0	0	0.0	14.8	3	0	10	89	1
1330709	4111480	173	21	22	2	0	0	0.0	1.047619048	1	0	21	17	0
371432	4076422	228	90	2	3	0	0	0.0	0.022222222000000003	0	0	81	2	0
2424544	4065047	165	66	1	2	0	0	0.0	0.015151515	1	0	66	1	0
3379725	1847461	469	128	1211	2	0	95	0.202558635	9.4609375	34	62	127	1291	63
2632134	846364	428	60	1	2	0	0	0.0	0.016666667	1	0	60	1	0
3457077	319819	1913	201	9	2	0	0	0.0	0.044776119	1	0	200	8	1
4479571	1604578	131	38	6	2	0	0	0.0	0.15789473699999998	1	0	38	6	1
23142	4344495	98	42	144	3	0	0	0.0	3.428571429	0	0	42	55	0
721228	2744944	287	70	274	2	0	13	0.045296167000000005	3.914285714	5	3	66	302	17
2354619	3260109	45	8	542	2	0	1	0.022222222000000003	67.75	1	0	8	26	0
2362241	837861	7732	324	142	2	0	0	0.0	0.438271605	34	0	324	137	34
1550740	1645161	668	302	2	2	0	0	0.0	0.006622517	1	0	302	2	0
330100	95326	578	53	43	2	0	0	0.0	0.811320755	5	0	53	42	1
801774	2744958	27	14	2	2	0	0	0.0	0.14285714300000002	1	0	14	2	0
135231	974940	23	8	173	2	0	10	0.434782609	21.625	3	2	8	163	4
4603640	4520863	14	5	3432	2	0	1	0.071428571	686.4	1	0	5	168	0
3753233	1968010	1	434	786	2	0	1	1.0	1.811059908	1	49	21	463	56
4084861	2423483	160	128	13	2	0	0	0.0	0.1015625	2	0	128	12	2
1885665	3219431	30	3	8	3	0	0	0.0	2.666666667	0	0	2	5	0
1397682	991248	25	13	146	3	0	0	0.0	11.23076923	0	0	12	41	0
2627825	1872910	29	7	182	2	0	0	0.0	26.0	1	0	7	115	1
2378466	2005279	84	1	637	2	0	0	0.0	637.0	1	0	0	457	0
889005	1392958	171	11	91	2	0	2	0.011695906	8.272727273	1	0	11	80	0
4228011	3961456	44	142	1	3	0	0	0.0	0.007042254	0	0	130	1	0
3649287	3680277	184	10	1	2	0	0	0.0	0.1	1	0	10	1	1
514323	3237745	44	2	211	2	0	1	0.022727273	105.5	2	0	2	113	0
931826	50344	158	38	70	2	0	0	0.0	1.842105263	5	0	37	66	5
1642035	490652	57	2	20	2	0	3	0.052631579000000005	10.0	2	1	2	14	1
3023692	4441388	258	133	23	2	0	0	0.0	0.17293233100000002	1	0	120	12	1
3115851	764472	20	13	2	2	0	0	0.0	0.153846154	1	0	13	1	1
3338096	4841801	12	34	2	2	0	0	0.0	0.05882352900000001	1	0	12	2	1
2386801	2452078	26	29	130	2	0	0	0.0	4.482758621	3	0	28	126	4
4520848	4031342	45	20	44	2	0	0	0.0	2.2	2	0	19	41	2
3908200	1537783	32	3	12	2	0	0	0.0	4.0	1	0	3	8	1
2714879	1091183	12	1	3	3	0	0	0.0	3.0	0	0	1	2	0
4384195	3671141	74	19	1444	2	0	5	0.067567568	76.0	3	3	18	985	3
1691411	3596594	33	29	210	2	0	0	0.0	7.24137931	4	0	28	168	6
26387	955841	1	3	52	2	0	0	0.0	17.33333333	1	0	2	11	2
1074359	2703050	271	15	555	2	0	21	0.077490775	37.0	16	1	15	553	4
1870555	3797960	20	7	614	2	0	0	0.0	87.71428571	1	0	7	324	0
1470055	1583151	48	18	41	2	0	0	0.0	2.277777778	1	0	8	20	0
1845695	4820969	69	12	141	2	0	0	0.0	11.75	1	0	12	16	0
3560521	2335027	17	7	213	2	0	5	0.294117647	30.42857143	5	3	7	141	4
97885	4836679	103	142	446	2	0	8	0.077669903	3.14084507	2	1	18	205	5
228353	1271666	1883	73	4	2	0	0	0.0	0.054794521	1	0	59	2	0
2647186	1860178	64	3	6	2	0	0	0.0	2.0	1	0	3	4	0
4045746	4844515	159	173	242	2	0	4	0.025157233	1.398843931	5	11	169	385	13
2200780	3854394	73	11	3	2	0	0	0.0	0.272727273	1	0	11	3	1
2802004	770399	104	143	242	2	0	8	0.076923077	1.692307692	12	13	112	300	66
745911	2210630	357	38	1119	2	0	0	0.0	29.44736842	10	0	37	887	6
4426843	1750609	148	39	230	2	0	0	0.0	5.897435897	4	0	39	187	2
77169	2538609	44	3	377	2	0	0	0.0	125.6666667	5	0	3	138	1
132342	1992304	24	7	73	2	0	0	0.0	10.42857143	1	0	7	35	1
3923156	3246749	1070	261	4	2	0	0	0.0	0.01532567	1	0	261	3	0
4635081	2081848	60	21	50	3	0	0	0.0	2.380952381	0	0	20	39	1
3538189	3035450	266	82	4	2	0	0	0.0	0.048780488	1	0	82	4	1
1774052	2175815	54	14	26	2	0	9	0.166666667	1.857142857	13	4	14	37	8
391761	4727647	13	15	562	3	0	0	0.0	37.46666667	0	0	15	28	0
2210915	4441136	1678	325	25	2	0	0	0.0	0.076923077	5	0	325	25	4
652304	2776160	124	104	117	2	0	0	0.0	1.125	1	0	96	53	1
1343769	2194646	179	41	420	2	0	0	0.0	10.24390244	5	0	34	387	5
1163928	2933007	254	96	1	2	0	0	0.0	0.010416667	1	0	96	1	0
2591915	1689502	19	5	63	2	0	0	0.0	12.6	1	0	4	9	0
3862459	4450594	148	21	3	2	0	0	0.0	0.14285714300000002	2	0	21	3	1
1115665	3540581	62	58	9	2	0	0	0.0	0.155172414	1	0	8	2	0
2046648	363750	152	39	1001	2	0	8	0.052631579000000005	25.66666667	5	4	39	880	4
2321778	4316209	30	83	215	2	0	1	0.033333333	2.590361446	1	2	53	142	20
3976177	153377	5	3	154	2	0	1	0.2	51.33333333	1	1	3	60	1
574549	4277947	26	6	32	2	0	2	0.076923077	5.333333333	4	1	4	28	3
840801	4320013	1258	155	4	2	0	0	0.0	0.025806452	3	0	155	4	3
4115218	1794079	39	4	9	2	0	0	0.0	2.25	2	0	4	5	0
3943316	2201305	255	64	23	2	0	0	0.0	0.359375	3	0	64	21	1
245822	4574916	9	1	1	4	0	0	0.0	1.0	0	0	0	0	0
3729969	765567	818	65	4	2	0	0	0.0	0.061538462	1	0	65	4	1
407120	3787148	19	7	3	4	0	0	0.0	0.428571429	0	0	3	0	0
4017703	873955	426	378	5	2	0	0	0.0	0.013227513	1	0	369	5	2
2449591	102876	2	3	58	2	0	0	0.0	19.33333333	1	0	3	25	1
1725831	2233722	109	15	1	2	0	0	0.0	0.066666667	1	0	10	1	1
2800085	2207548	100	2	390	2	0	9	0.09	195.0	7	0	1	280	1
2700289	4041441	2	1	274	3	0	0	0.0	274.0	0	0	1	4	0
2573848	2695298	96	29	379	2	0	0	0.0	13.06896552	1	0	29	214	0
2281686	2943370	105	13	23	2	0	1	0.00952381	1.769230769	1	0	13	31	0
4711305	2306235	70	208	286	2	0	0	0.0	1.375	8	0	144	163	17
4300088	354904	76	438	3193	2	0	9	0.118421053	7.289954337999999	6	93	388	3018	89
4224377	3623701	18	15	154	2	0	0	0.0	10.26666667	1	0	10	66	0
3964281	3703850	154	252	3	2	0	0	0.0	0.011904762	2	0	244	3	2
1249746	3267708	500	134	100	2	0	0	0.0	0.746268657	2	0	134	85	0
1855133	1178312	406	77	1213	2	0	44	0.108374384	15.75324675	57	15	77	1275	33
1521082	2085888	6562	766	98	2	0	0	0.0	0.12793733699999998	48	0	766	98	45
4759640	4030529	129	6	299	2	0	14	0.108527132	49.83333333	3	0	5	201	0
573872	2676945	243	60	50	2	0	0	0.0	0.833333333	1	0	55	17	0
1931179	4320480	73	6	376	2	0	0	0.0	62.66666667	6	0	5	122	1
2441262	1709579	1665	136	116	2	0	5	0.003003003	0.852941176	3	2	136	223	3
1892251	3023881	188	283	1035	2	0	28	0.14893617	3.657243816	32	14	282	1135	72
1200727	3237745	45	22	211	3	0	0	0.0	9.590909091	0	0	15	48	3
358755	2232851	154	34	4	2	0	0	0.0	0.117647059	1	0	27	3	0
2679195	1888288	40	24	4	3	0	0	0.0	0.166666667	0	0	23	2	0
3023064	3455715	426	78	29	2	0	0	0.0	0.3717948720000001	8	0	78	29	5
4337137	2098653	970	99	7	2	0	0	0.0	0.070707071	3	0	99	7	1
925090	2970100	259	57	83	2	0	0	0.0	1.456140351	5	0	56	73	3
140459	188904	945	114	3	3	0	0	0.0	0.026315789	0	0	114	3	0
1358759	937804	111	204	4	2	0	0	0.0	0.019607843	2	0	190	4	2
4739853	4137460	1274	376	22	2	0	0	0.0	0.058510638	13	0	375	21	13
2025936	2025936	1	3	3	0	0	1	1.0	1.0	1	1	1	2	3
2802492	895996	1064	215	11	2	0	0	0.0	0.051162791	6	0	215	11	6
112408	1885210	78	25	117	2	0	0	0.0	4.68	2	0	24	74	4
941870	4373900	19	33	57	2	0	0	0.0	1.727272727	2	0	17	48	1
117193	2646460	132	19	29	2	0	0	0.0	1.526315789	1	0	16	17	1
2131956	1020102	8	3	57	2	0	0	0.0	19.0	1	0	1	10	0
2248793	875771	27	5	16	2	0	0	0.0	3.2	1	0	5	4	1
4406687	679113	1022	44	28	2	0	0	0.0	0.636363636	4	0	44	28	1
1159321	964210	32	4	2	2	0	0	0.0	0.5	1	0	1	1	0
2632134	2230342	428	60	30	2	0	0	0.0	0.5	2	0	60	34	2
2929722	1497278	58	20	1869	2	0	6	0.103448276	93.45	5	4	20	968	4
103101	255930	522	116	1	2	0	0	0.0	0.00862069	1	0	113	1	0
886243	4611958	70	15	173	2	0	0	0.0	11.53333333	1	0	14	121	0
2260118	1198167	296	63	174	2	0	0	0.0	2.761904762	8	0	62	167	7
4760948	4357561	42	7	9	2	0	0	0.0	1.285714286	2	0	7	4	0
1385910	985400	142	32	3	2	0	0	0.0	0.09375	2	0	32	3	2
3577332	2864531	582	108	71	2	0	0	0.0	0.657407407	2	0	108	63	0
1425111	927378	152	33	6	2	0	0	0.0	0.181818182	2	0	33	5	2
1091699	4209961	14	6	48	2	0	3	0.214285714	8.0	2	3	4	16	3
3406451	3260109	5	6	542	2	0	0	0.0	90.33333333	1	0	6	10	1
917487	1503828	53	13	28	2	0	0	0.0	2.153846154	1	0	13	14	1
1941231	1941231	1	2	2	0	0	1	1.0	1.0	1	1	1	2	2
3702662	4088833	3	1	13	3	0	0	0.0	13.0	0	0	1	4	0
2739345	4738916	875	68	1165	2	0	32	0.036571429	17.13235294	17	8	68	1178	16
265357	3068512	12	244	23	2	0	0	0.0	0.094262295	2	0	146	16	9
219367	2322491	394	26	329	2	0	0	0.0	12.65384615	4	0	26	233	1
1658358	1439081	5	4	45	2	0	3	0.6	11.25	2	2	4	43	2
3689055	87224	435	443	54	2	0	5	0.011494253	0.121896163	6	6	414	370	12
4231768	1170359	368	75	30	2	0	0	0.0	0.4	6	0	74	30	6
1330040	3526457	59	35	15	2	0	0	0.0	0.428571429	1	0	35	9	1
2252639	506428	231	65	1267	2	0	7	0.03030303	19.49230769	27	2	63	1197	31
267040	1657654	41	212	43	2	0	8	0.195121951	0.202830189	9	14	205	252	18
1986843	1739444	267	166	12	2	0	0	0.0	0.072289157	1	0	166	11	1
2503308	3998060	171	36	234	2	0	6	0.035087719	6.5	4	10	32	206	8
2026109	915390	375	273	1345	2	0	4	0.010666667	4.926739927	7	3	273	884	9
2456104	150331	411	41	150	2	0	0	0.0	3.658536585	8	0	41	142	4
1107321	159599	129	46	173	2	0	0	0.0	3.760869565	8	0	41	144	16
3551861	2372716	43	80	8	2	0	0	0.0	0.1	1	0	77	8	0
1863926	182925	46	17	48	2	0	1	0.02173913	2.823529412	1	0	16	49	1
2394672	649089	1	24	655	2	0	0	0.0	27.29166667	1	0	22	185	1
4424395	405079	7	2	19	3	0	0	0.0	9.5	0	0	2	4	0
3419326	4276658	1048	24	57	2	0	0	0.0	2.375	1	0	24	27	0
209767	1151229	137	40	57	2	0	0	0.0	1.425	1	0	40	52	1
4417764	3322460	80	25	5	2	0	0	0.0	0.2	1	0	25	5	0
2893353	4418314	1051	204	10	2	0	0	0.0	0.049019608	1	0	204	10	2
2391178	4434827	359	282	31	2	0	0	0.0	0.109929078	2	0	260	25	1
63547	2094132	350	49	321	2	0	1	0.002857143	6.551020407999999	4	0	48	266	3
1022131	2223172	30	76	211	2	0	15	0.5	2.776315789	5	11	50	207	23
809037	3069735	160	32	198	2	0	7	0.04375	6.1875	5	2	28	169	9
3534895	3190600	19	5	12	2	0	0	0.0	2.4	1	0	5	6	1
3534728	1487260	12	13	9	2	0	0	0.0	0.692307692	1	0	13	6	1
55847	3120444	122	48	5	2	0	1	0.008196721	0.104166667	1	0	48	9	0
3223113	3361377	18	3	4841	3	0	1	0.055555556	1613.666667	0	0	2	57	1
1005927	4492110	118	95	27	2	0	0	0.0	0.284210526	2	0	95	23	0
1203129	1254521	156	61	58	2	0	0	0.0	0.950819672	1	0	58	40	1
871961	1231831	2	4	15	2	0	1	0.5	3.75	1	2	2	14	2
902729	1929952	64	14	11	3	0	0	0.0	0.7857142859999999	0	0	14	4	0
3935305	3294485	5	4	2	2	0	0	0.0	0.5	2	0	4	2	1
3844662	3572674	20	3	2	3	0	0	0.0	0.666666667	0	0	0	1	0
864013	2963668	68	34	10	2	0	0	0.0	0.294117647	2	0	32	7	2
3492258	3377688	481	200	12	2	0	0	0.0	0.06	1	0	195	11	1
4864166	98420	258	36	339	2	0	9	0.034883721	9.416666667000001	29	2	36	367	6
1602090	3402731	31	10	3654	2	0	0	0.0	365.4	2	0	8	803	1
3362378	775910	132	45	1	2	0	0	0.0	0.022222222000000003	1	0	44	1	1
271575	1558893	61	9	14	2	0	0	0.0	1.5555555559999998	3	0	9	14	4
3930954	4427428	22	14	4	3	0	0	0.0	0.28571428600000004	0	0	14	4	0
1985223	2601414	201	92	64	2	0	0	0.0	0.695652174	2	0	83	54	7
4367080	3576843	8	4	14	2	0	0	0.0	3.5	1	0	1	1	1
256864	4343249	430	74	13	2	0	0	0.0	0.175675676	1	0	74	13	1
556945	2554634	148	20	1404	2	0	0	0.0	70.2	8	0	20	1148	7
4392511	4349705	296	96	77	2	0	16	0.054054054	0.802083333	14	6	88	111	15
1553768	1932609	1	2	1	3	0	0	0.0	0.5	0	0	1	1	0
2110132	77786	195	16	46	2	0	0	0.0	2.875	2	0	16	34	1
400728	2466050	137	21	192	2	0	0	0.0	9.142857142999999	1	0	20	45	0
1765010	2339027	14	9	8	2	0	0	0.0	0.8888888890000001	1	0	7	4	0
2301208	3505283	25	3	573	2	0	1	0.04	191.0	3	0	3	336	2
3509795	4670865	102	71	134	2	0	0	0.0	1.887323944	3	0	71	121	4
1635335	1885673	115	7	87	2	0	0	0.0	12.42857143	1	0	6	41	2
1927436	1145027	108	14	1	2	0	0	0.0	0.071428571	1	0	13	1	0
802307	669455	42	23	52	2	0	0	0.0	2.260869565	1	0	12	21	1
672662	1491879	194	86	111	2	0	0	0.0	1.290697674	2	0	85	57	0
4827940	4150173	37	5	2	2	0	0	0.0	0.4	2	0	5	2	2
914350	4020708	256	80	79	2	0	0	0.0	0.9875	2	0	80	77	2
4637070	3510767	34	49	56	2	0	20	0.588235294	1.142857143	19	25	49	103	30
1687037	486708	82	26	1	2	0	0	0.0	0.038461538	1	0	26	1	1
583224	4699956	21	112	2	2	0	0	0.0	0.017857143	1	0	110	2	1
2233163	2785911	69	21	18	2	0	3	0.043478261	0.857142857	1	0	21	30	0
2078150	714298	1689	253	179	2	0	1	0.000592066	0.7075098809999999	28	1	253	331	18
141083	3137243	21	50	9	3	0	0	0.0	0.18	0	0	43	3	0
3120444	4351145	5	5	13	2	0	4	0.8	2.6	4	4	5	17	4
3278741	558106	30	14	4	2	0	0	0.0	0.28571428600000004	1	0	14	4	1
3316706	1285982	207	42	35	2	0	0	0.0	0.833333333	3	0	40	25	0
3981790	3784120	173	59	95	3	0	0	0.0	1.6101694919999998	0	0	50	29	0
365084	3306806	14	14	3	2	0	0	0.0	0.214285714	2	0	13	3	3
3707339	3071175	99	15	13	2	0	0	0.0	0.8666666670000001	1	0	15	9	0
2595665	264488	27	4	415	2	0	0	0.0	103.75	1	0	4	13	0
1612169	4855480	39	24	2921	2	0	1	0.025641026	121.7083333	2	0	22	278	0
447367	3113033	33	13	32	2	0	3	0.090909091	2.461538462	3	1	13	30	1
4709935	4300088	52	8	438	2	0	2	0.038461538	54.75	5	0	8	311	2
3958477	488583	75	52	52	2	0	0	0.0	1.0	2	0	52	30	2
3519745	4571873	7	4	2	2	0	0	0.0	0.5	1	0	3	1	1
1348952	2787677	170	163	136	2	0	0	0.0	0.834355828	2	0	162	111	4
4119505	1050927	1991	344	3	2	0	0	0.0	0.00872093	1	0	344	3	2
4547993	3782854	275	55	99	2	0	0	0.0	1.8	2	0	50	91	1
808735	1839664	56	33	23	2	0	7	0.125	0.696969697	2	5	32	52	3
1126953	1652359	77	56	22	2	0	0	0.0	0.392857143	3	0	51	19	2
2083266	1860178	153	80	6	2	0	0	0.0	0.075	1	0	71	4	0
